,Year,Month,Day,AMZN,AMD,AAPL,CSCO,GOOGL,IBM,INTC,NVDA,TXN
268,2009,1,26,49.63,2.01,11.1757,12.7108,162.0971,65.7686,9.4972,7.3452,11.2003
269,2009,1,27,48.44,2.14,11.3116,13.0461,165.9059,65.8117,9.8024,7.7784,11.6098
270,2009,1,28,50.36,2.35,11.7442,13.1631,174.5095,68.0806,9.9444,8.1009,11.8848
271,2009,1,29,50.0,2.2,11.5946,12.4223,171.8318,66.4221,9.4901,7.6309,11.4189
272,2009,1,30,58.82,2.19,11.2368,11.6737,169.4344,65.8046,9.1565,7.3268,11.4189
273,2009,2,2,61.15,2.15,11.4089,11.9388,170.4555,65.2876,9.6747,7.7231,11.9841
274,2009,2,3,63.59,2.21,11.5921,12.1806,170.3954,67.1185,9.7457,7.8152,12.2361
275,2009,2,4,61.06,2.27,11.6632,12.3521,171.6717,66.6518,9.9536,8.0364,12.5646
276,2009,2,5,63.18,2.36,12.026,12.7498,177.037,66.3502,10.219,8.6263,12.8625
277,2009,2,6,66.55,2.41,12.4324,13.2879,185.8258,69.4039,10.5632,9.0963,13.2749
278,2009,2,9,66.71,2.36,12.7803,13.1397,189.5746,69.8948,10.6922,8.9765,13.2138
279,2009,2,10,63.31,2.11,12.1968,12.5159,179.4344,67.332,10.097000000000001,8.5894,12.618
280,2009,2,11,64.35,2.15,12.0709,12.6095,179.1992,68.6964,10.097000000000001,7.5111,12.3965
281,2009,2,12,63.96,2.28,12.3763,12.6328,181.7067,68.6314,10.0397,7.6678,12.5187
282,2009,2,13,63.26,2.42,12.3626,12.5549,179.019,67.7435,9.9536,7.6586,12.9465
283,2009,2,17,61.67,2.37,11.7854,11.9232,171.5015,65.4551,9.4731,7.2162,12.0452
284,2009,2,18,62.35,2.2,11.7654,11.9856,176.7317,66.0615,9.5807,7.4097,12.1063
285,2009,2,19,61.95,2.12,11.3004,11.7283,171.4915,64.1989,9.0931,6.8383,11.4265
286,2009,2,20,63.86,2.03,11.3702,11.7595,173.3984,64.0979,9.1648,7.0134,11.4876
287,2009,2,23,61.71,2.02,10.8403,11.198,165.1952,60.9071,8.6628,6.6909,11.2203
288,2009,2,24,65.6,2.12,11.2518,11.6893,172.8979,62.3725,9.1289,7.2899,11.6786
289,2009,2,25,63.71,2.22,11.3652,11.5177,170.99099999999999,62.0116,9.3441,7.3729,11.732000000000001
290,2009,2,26,62.34,2.09,11.1196,11.2994,168.7588,64.2278,9.1146,7.6125,11.1821
291,2009,2,27,64.79,2.18,11.1346,11.3618,169.1642,66.4369,9.1361,7.6309,10.9606
292,2009,3,2,61.99,2.01,10.9638,11.1668,163.7437,64.2856,8.8277,6.9858,10.5176
293,2009,3,3,61.7,2.07,11.0174,11.2214,162.9029,63.3615,8.8062,7.2623,10.845999999999998
294,2009,3,4,64.81,2.3,11.3665,11.892000000000001,159.6196,64.6032,9.1504,7.7968,11.3425
295,2009,3,5,64.77,2.16,11.075999999999999,11.3462,152.97299999999998,63.1522,8.8277,7.6125,11.3807
296,2009,3,6,61.69,2.14,10.6346,11.0576,154.4394,61.9466,8.8995,7.7323,11.2356
297,2009,3,9,60.49,2.14,10.3616,10.620999999999999,145.5906,60.2646,8.9998,7.6494,11.2203
298,2009,3,10,65.71,2.32,11.0498,11.4163,154.2392,62.9861,9.9823,8.3406,11.9612
299,2009,3,11,68.54,2.31,11.5547,11.7127,159.1141,63.9752,10.011000000000001,8.571,11.9994
300,2009,3,12,69.58,2.4,12.0123,12.0948,161.9269,65.2601,10.4126,9.0779,12.175
301,2009,3,13,68.63,2.52,11.9599,12.0948,162.3724,65.2313,10.5417,9.0318,12.3813
302,2009,3,16,66.98,2.48,11.8963,12.048,160.005,65.8521,10.219,8.6816,11.9994
303,2009,3,17,71.35,2.76,12.4249,12.5861,167.8378,67.0721,10.6851,9.1147,12.5646
304,2009,3,18,71.25,2.97,12.6568,12.8668,166.7167,66.3791,10.9289,9.4004,12.892999999999999
305,2009,3,19,70.1,2.96,12.6693,12.6562,165.1351,66.8917,10.8644,9.2898,12.6791
306,2009,3,20,69.96,2.67,12.6656,12.4067,165.2452,66.7834,10.5058,8.7829,12.0528
307,2009,3,23,75.58,3.02,13.4223,13.2411,174.4745,71.2592,11.1297,9.4188,12.9923
308,2009,3,24,72.81,3.14,13.2777,13.0072,173.7588,70.9632,10.7568,9.0133,12.7173
309,2009,3,25,72.4,3.17,13.2765,12.9214,172.2072,70.7105,10.7138,9.1608,12.5493
310,2009,3,26,73.69,3.56,13.6979,13.4984,176.8218,71.3097,11.3448,9.7322,13.2596
311,2009,3,27,70.52,3.37,13.3213,13.2177,174.024,67.9673,11.058,9.64,13.0763
312,2009,3,30,71.44,3.19,13.0271,12.7186,171.5165,68.2344,10.556,9.0226,12.5417
313,2009,3,31,73.44,3.05,13.1057,13.0773,174.2042,69.9453,10.7783,9.0871,12.6104
314,2009,4,1,73.5,3.02,13.5507,13.6154,177.2222,70.4651,10.7783,9.3175,12.4118
315,2009,4,2,76.34,3.16,14.0519,14.1457,181.4314,72.7824,11.2588,9.7506,12.5798
316,2009,4,3,78.17,3.43,14.4609,14.1613,185.0751,73.7931,11.4381,10.4326,12.9541
317,2009,4,6,77.99,3.53,14.7676,13.67,184.3043,73.3166,11.3735,10.4603,12.6104
318,2009,4,7,75.51,3.44,14.3374,13.1397,179.5045,71.2881,11.0795,10.1008,12.4958
319,2009,4,8,76.98,3.68,14.502,13.3581,181.1812,73.0495,10.9504,10.5156,12.8243
320,2009,4,9,79.77,3.75,14.9072,13.8961,186.4364,73.4176,11.4596,11.0962,13.168
321,2009,4,13,78.94,3.61,14.9882,13.9507,189.2442,72.1543,11.4596,10.7367,13.1145
322,2009,4,14,77.22,3.63,14.7501,13.9819,184.6396,71.6634,11.4811,10.8013,13.2367
323,2009,4,15,74.71,3.44,14.6666,13.6934,189.9399,71.3602,11.2014,10.4971,12.9923
324,2009,4,16,77.25,3.57,15.1416,14.0989,194.5646,73.2228,11.395,10.7644,13.5957
325,2009,4,17,78.05,3.56,15.3872,14.0287,196.3163,73.1072,11.1871,10.8381,13.7256
326,2009,4,20,77.57,3.31,15.0231,13.4984,189.8398,72.5008,10.7568,10.1838,13.2291
327,2009,4,21,78.74,3.36,15.1802,13.7948,190.9259,73.858,11.015,10.1561,13.0687
328,2009,4,22,79.2,3.33,15.1491,13.5998,192.1221,74.0313,11.2373,10.4603,13.4811
329,2009,4,23,80.61,3.53,15.634,13.7402,192.5375,73.2155,11.1369,10.2944,13.2444
330,2009,4,24,84.46,3.51,15.447000000000001,14.364,194.9399,72.2482,11.2014,10.534,13.6568
331,2009,4,27,83.12,3.47,15.5505,14.325,193.1682,72.1543,10.9576,10.1561,13.3436
332,2009,4,28,82.4,3.41,15.447000000000001,14.559000000000001,192.047,73.5909,10.7926,10.1838,13.0669
333,2009,4,29,79.79,3.51,15.6016,15.0113,195.9309,75.1069,11.0078,10.0271,13.359000000000002
334,2009,4,30,80.52,3.61,15.6876,15.0658,198.1832,74.5077,11.3161,10.5801,13.8817
335,2009,5,1,78.96,3.82,15.8634,15.2686,197.042,75.5184,11.3377,10.7552,13.7972
336,2009,5,4,79.77,4.26,16.4656,15.2062,201.1912,76.65899999999999,11.9472,11.3358,14.1123
337,2009,5,5,81.9,4.32,16.5454,15.3076,201.6967,76.4136,11.6869,10.875,13.728
338,2009,5,6,81.99,4.31,16.5192,15.292,201.9369,75.9201,11.6579,10.6538,14.0739
339,2009,5,7,79.28,4.01,16.0903,14.7773,198.5035,74.447,11.4048,9.8889,13.5128
340,2009,5,8,77.95,3.93,16.1065,14.6058,203.8689,73.6488,11.0577,8.5249,13.2975
341,2009,5,11,78.61,4.22,16.1539,14.5122,204.1942,74.6719,11.1155,8.6908,13.2668
342,2009,5,12,77.93,4.35,15.5119,14.597999999999999,199.7047,75.4267,10.9998,8.2761,12.9363
343,2009,5,13,74.19,4.38,14.8972,14.0755,194.965,74.2075,10.942,7.7415,13.1207
344,2009,5,14,75.11,4.24,15.3286,14.1067,193.9439,73.3294,11.2385,7.8521,13.482000000000001
345,2009,5,15,73.6,4.01,15.2625,13.9741,195.1952,73.5617,10.9854,8.0549,13.5512
346,2009,5,18,75.95,4.14,15.7899,14.597999999999999,198.6186,75.8911,11.224,8.5433,13.7587
347,2009,5,19,77.87,4.39,15.8896,14.7227,199.6396,76.566,11.318,8.7092,13.8971
348,2009,5,20,77.97,4.5,15.6926,14.5044,198.7888,75.5065,11.2674,8.9673,14.142999999999999
349,2009,5,21,75.96,4.34,15.4819,14.1145,198.4485,74.6139,10.9781,8.912,13.8048
350,2009,5,22,75.64,4.26,15.2725,13.9585,196.9469,73.939,10.8841,9.0502,14.2199
351,2009,5,26,78.39,4.53,16.3048,14.4186,202.3824,76.2104,11.1951,9.5387,14.6042
352,2009,5,27,77.1,4.71,16.5878,14.208,202.983,74.6937,11.1806,9.5571,14.5889
353,2009,5,28,77.65,4.7,16.8396,14.4342,205.4054,75.9709,11.3687,9.6861,14.8118
354,2009,5,29,77.99,4.54,16.9319,14.4264,208.8238,77.1247,11.3687,9.6124,14.9117
355,2009,6,1,83.05,4.73,17.3732,15.2062,213.4935,78.6414,11.9327,10.0824,15.6496
356,2009,6,2,84.93,4.56,17.3907,15.292,214.4144,77.5239,11.7086,9.9995,15.4421
357,2009,6,3,85.68,4.48,17.5727,15.097000000000001,216.041,77.2771,11.5278,9.6861,15.4113
358,2009,6,4,85.52,4.65,17.9205,15.3388,220.3604,77.161,11.6652,10.0363,15.4344
359,2009,6,5,87.56,4.63,18.0365,15.4947,222.3824,77.8214,11.5133,9.981,15.1269
360,2009,6,8,86.36,4.61,17.9342,15.4947,219.6046,78.0028,11.5133,9.9257,15.1961
361,2009,6,9,87.08,4.75,17.7934,15.6585,218.028,78.4745,11.8749,10.4695,16.1569
362,2009,6,10,86.59,4.82,17.4854,15.5571,216.5165,78.6269,11.9038,10.8013,16.1108
363,2009,6,11,85.69,4.7,17.448,15.6741,214.7147,79.3888,11.8243,10.663,16.0185
364,2009,6,12,84.08,4.47,17.0765,15.5259,212.6326,78.5253,11.7953,10.6077,15.9801
365,2009,6,15,83.18,4.26,16.9668,15.097000000000001,208.5936,78.0971,11.5567,10.4326,16.2414
366,2009,6,16,82.15,4.13,16.9992,14.8787,208.2082,77.8794,11.4699,10.1469,15.934000000000001
367,2009,6,17,82.65,4.08,16.9032,14.9723,207.7878,77.6472,11.6724,10.3958,16.4566
368,2009,6,18,81.6,3.85,16.9406,14.8085,207.2372,77.161,11.4771,10.193,16.3952
369,2009,6,19,82.96,3.87,17.3894,14.7539,210.2552,76.8417,11.5784,10.3036,16.6488
370,2009,6,22,79.15,3.62,17.1264,14.3562,203.8789,75.8475,11.3397,9.722999999999999,16.1185
371,2009,6,23,77.68,3.55,16.7075,14.481,203.043,75.7895,11.4337,9.6769,15.8417
372,2009,6,24,79.27,3.66,16.983,14.5122,204.8499,75.5791,11.6435,9.9995,16.1261
373,2009,6,25,82.2,3.64,17.4368,14.8397,208.0931,76.9651,11.7953,10.5248,16.4105
374,2009,6,26,83.88,3.62,17.7585,14.7461,212.8729,76.6893,11.7809,10.663,16.4874
375,2009,6,29,83.03,3.72,17.6999,14.8085,212.2823,76.7982,11.845999999999998,10.663,16.3721
376,2009,6,30,83.66,3.87,17.7572,14.5434,211.00599999999997,75.775,11.9689,10.405,16.3721
377,2009,7,1,81.6,3.91,17.8071,14.6603,209.7047,76.0798,12.3233,10.4511,16.6027
378,2009,7,2,79.32,3.78,17.4568,14.4264,204.4494,73.8229,12.0918,10.0455,16.3721
379,2009,7,6,78.1,3.55,17.281,14.4498,205.01,73.7649,11.9617,9.722999999999999,16.449
380,2009,7,7,75.63,3.43,16.8808,14.2237,198.5135,72.7054,11.7519,9.299,15.9647
381,2009,7,8,77.36,3.36,17.1077,14.1379,201.4464,73.061,11.5278,9.3175,15.6957
382,2009,7,9,78.1,3.48,17.0005,14.1691,205.4004,74.0769,11.5856,9.5202,15.7111
383,2009,7,10,77.63,3.49,17.2697,14.3016,207.4074,73.1698,11.6001,9.5571,15.7188
384,2009,7,13,81.47,3.56,17.746,14.481,212.3624,75.1945,11.9255,9.6677,16.0262
385,2009,7,14,81.95,3.55,17.7373,14.6058,212.5576,74.9259,12.1714,9.8704,16.2184
386,2009,7,15,84.55,3.86,18.312,15.4479,219.3043,77.8069,13.0537,10.2759,16.8256
387,2009,7,16,86.11,3.92,18.3918,15.6897,221.5215,80.2887,13.3791,10.8105,17.1715
388,2009,7,17,85.85,4.0,18.9192,15.9938,215.3403,83.7574,13.5889,11.1238,17.6865
389,2009,7,20,88.23,4.17,19.0638,16.4929,215.3003,84.4976,13.6684,11.2621,18.1477
390,2009,7,21,89.01,4.08,18.8893,16.836,214.1642,84.93299999999999,13.6684,11.0317,17.7326
391,2009,7,22,88.79,3.55,19.5413,16.7268,214.0591,83.8662,13.842,11.3081,17.9171
392,2009,7,23,93.87,3.59,19.6759,17.0777,218.8889,84.9475,14.0879,11.9809,18.3091
393,2009,7,24,86.49,3.77,19.9465,17.0621,223.5836,85.3684,14.0011,11.9441,18.5166
394,2009,7,27,84.24,3.8,19.9602,17.0309,222.6226,85.3611,14.0806,11.9994,18.4551
395,2009,7,28,84.98,3.77,19.9477,17.1011,220.1451,85.1071,14.0083,12.0178,18.5935
396,2009,7,29,84.34,3.71,19.9515,16.9374,218.3383,85.0927,14.03,11.7782,18.6398
397,2009,7,30,86.09,3.66,20.2956,17.1401,223.043,85.5281,13.9794,11.8703,18.6475
398,2009,7,31,85.76,3.66,20.3704,17.1635,221.7467,85.5788,13.9215,11.9164,18.5703
399,2009,8,3,87.44,3.74,20.7494,17.6002,226.3313,87.0229,14.0083,12.239,18.8174
400,2009,8,4,85.8,3.76,20.6397,17.4988,227.0921,86.7907,13.9722,12.3219,18.995
401,2009,8,5,84.29,3.75,20.5848,17.2883,225.7958,85.9707,13.739,12.3496,18.8251
402,2009,8,6,84.47,3.71,20.4352,17.3975,225.4054,85.57700000000001,13.6225,12.0915,18.7634
403,2009,8,7,85.32,3.7,20.6347,17.3039,228.7788,86.9987,13.4768,12.6353,18.6089
404,2009,8,10,84.44,3.68,20.5362,16.875,228.5335,86.5394,13.6662,12.2205,18.2615
405,2009,8,11,83.56,3.59,20.3006,16.5085,227.1972,85.8759,13.5788,11.9348,18.2537
406,2009,8,12,85.96,3.59,20.6097,16.7112,229.5195,86.9695,13.7026,12.3772,18.4391
407,2009,8,13,84.6,3.68,20.9975,16.7736,231.3714,87.181,13.8775,12.7459,18.9487
408,2009,8,14,83.58,3.69,20.793000000000003,16.6177,230.2302,86.4446,13.6735,12.368,18.5008
409,2009,8,17,81.06,3.55,19.8966,16.1654,222.6677,85.1979,13.4404,11.8519,18.0221
410,2009,8,18,82.12,3.56,20.4464,16.3837,222.8629,85.7593,13.6735,12.2851,18.4082
411,2009,8,19,83.0,3.52,20.5212,16.5631,222.2072,86.4446,13.6953,12.1468,18.5163
412,2009,8,20,84.09,3.52,20.7369,17.0699,230.4354,86.7216,13.6298,12.626,18.6167
413,2009,8,21,85.0,3.7,21.0972,17.3039,232.8529,87.4142,13.7609,12.838,18.9487
414,2009,8,24,84.5,4.0,21.0773,17.2025,234.5996,86.9914,13.6662,12.4786,18.6861
415,2009,8,25,84.19,4.02,21.1197,17.1557,235.9209,86.6342,13.9139,12.5892,18.8251
416,2009,8,26,84.0,4.06,20.8716,17.1011,234.2342,87.1008,14.1543,12.7366,18.8869
417,2009,8,27,84.31,4.23,21.1259,17.0621,233.2633,87.0716,14.1834,12.9117,18.9332
418,2009,8,28,82.76,4.47,21.2007,17.1557,232.6076,86.1894,14.7516,13.5753,19.2807
419,2009,8,31,81.19,4.36,20.9713,16.8438,231.0661,86.0655,14.8026,13.3818,18.9873
420,2009,9,1,79.16,4.22,20.6085,16.5085,228.1081,85.074,14.3655,12.9302,18.7711
421,2009,9,2,78.14,4.28,20.5935,16.8048,226.7317,84.6365,14.1834,13.1145,18.6012
422,2009,9,3,78.46,4.53,20.7643,16.758,228.989,84.8115,14.147,13.4278,18.7788
423,2009,9,4,78.87,4.53,21.2331,17.0309,230.8809,85.6353,14.3073,13.9255,19.1958
424,2009,9,8,80.9,5.19,21.5598,17.0933,229.5395,85.4166,14.4238,14.3126,19.3502
425,2009,9,9,82.24,5.2,21.3366,17.3351,232.2172,85.125,14.5185,14.7089,19.412
426,2009,9,10,83.85,5.38,21.5136,17.9433,235.7057,85.7884,14.3947,15.1789,19.3039
427,2009,9,11,84.54,5.68,21.4638,18.0057,236.3063,86.0655,14.2126,15.0407,18.8329
428,2009,9,14,83.86,5.72,21.6582,17.7718,237.7978,86.6706,14.1033,14.7918,19.1186
429,2009,9,15,83.55,5.88,21.8378,17.9199,239.00900000000001,87.0133,14.2417,15.095999999999998,19.1726
430,2009,9,16,90.7,5.69,22.6743,18.2163,244.3894,88.814,14.3145,14.6905,18.6321
431,2009,9,17,90.44,5.67,23.0085,18.2396,246.1061,88.8578,14.1397,14.0453,18.2229
432,2009,9,18,90.28,5.7,23.0671,18.2474,245.976,89.0255,14.249,14.0269,18.578
433,2009,9,21,90.56,5.81,22.9424,18.4268,248.7487,88.6318,14.2344,13.9624,18.5085
434,2009,9,22,93.75,6.08,22.9997,18.2552,249.7798,88.6609,14.2271,13.99,18.3464
435,2009,9,23,92.38,6.02,23.1269,17.7796,249.4795,88.085,14.4821,13.7688,18.5703
436,2009,9,24,92.11,5.66,22.9175,17.6626,248.6336,88.1725,14.2344,13.5845,18.1997
437,2009,9,25,90.52,5.83,22.7367,17.6392,246.4865,88.2745,14.1106,13.3633,18.0298
438,2009,9,28,92.21,5.94,23.2079,18.4112,249.5145,86.9987,14.3801,13.6675,18.4622
439,2009,9,29,91.72,5.78,23.1119,18.1695,249.5145,86.6196,14.1907,13.4186,18.1842
440,2009,9,30,93.36,5.66,23.1082,18.3566,248.1732,87.2028,14.2563,13.8518,18.2923
441,2009,10,1,91.04,5.39,22.5484,18.0057,243.8438,85.9561,13.7682,12.8657,17.4893
442,2009,10,2,89.85,5.31,23.0521,17.6782,242.5325,86.7727,13.8192,12.7643,17.3658
443,2009,10,5,88.67,5.54,23.1917,17.8887,244.5045,87.3049,13.9139,12.6998,17.4507
444,2009,10,6,90.91,5.64,23.6892,18.2085,249.6196,88.4714,14.3,12.9117,17.8368
445,2009,10,7,93.97,5.54,23.7191,18.4112,259.029,89.5139,14.3874,12.8104,17.6206
446,2009,10,8,95.22,5.51,23.5969,18.458,257.3474,89.1567,14.4821,12.8933,17.3966
447,2009,10,9,95.71,5.88,23.7465,18.7387,258.3834,91.8105,14.6933,13.0592,18.2537
448,2009,10,12,93.6,6.14,23.7889,18.5438,262.2823,92.6197,14.8609,12.9117,18.3773
449,2009,10,13,94.83,6.08,23.6904,18.6295,263.3183,92.6051,14.9265,12.8657,18.2383
450,2009,10,14,97.46,6.25,23.8488,19.0117,267.9279,93.5748,15.1741,12.8472,18.2383
451,2009,10,15,96.01,6.19,23.7577,19.0039,265.2202,93.305,15.0576,12.4694,17.9526
452,2009,10,16,95.32,5.74,23.4448,18.7309,275.2002,88.6828,14.7006,12.1837,17.5665
453,2009,10,19,94.68,5.87,23.6705,18.9103,276.3213,89.7181,14.8682,12.626,18.1611
454,2009,10,20,94.98,5.98,24.7801,18.8011,276.1361,89.5431,14.7006,12.6353,18.2692
455,2009,10,21,93.42,5.77,25.5481,18.6841,275.8258,88.1214,14.4675,12.3311,17.7596
456,2009,10,22,93.45,5.83,25.583000000000002,18.8557,277.3223,89.4483,14.6569,12.4141,18.4391
457,2009,10,23,118.49,5.6,25.4259,18.8479,277.1221,87.7496,14.4092,12.1192,18.1456
458,2009,10,26,124.64,5.42,25.2439,18.4814,277.3824,87.5674,14.4457,11.9625,18.3001
459,2009,10,27,122.07,5.15,24.6068,18.3566,274.4194,87.961,14.3801,11.557,18.3773
460,2009,10,28,121.64,4.85,23.9871,17.9511,270.4204,88.5807,13.8629,11.0777,18.191
461,2009,10,29,122.58,4.93,24.4796,18.340999999999998,275.8008,89.5795,14.0013,11.5662,18.5635
462,2009,10,30,118.81,4.6,23.5009,17.7874,268.3283,87.9319,13.9212,11.0224,18.1988
463,2009,11,2,118.84,4.6,23.6019,17.9355,267.2623,87.8954,13.8483,11.1238,18.1988
464,2009,11,3,118.37,4.64,23.5321,17.8653,268.9139,88.3329,13.4768,11.0685,18.2143
465,2009,11,4,117.1,4.69,23.7889,18.1617,270.4354,88.4276,13.6456,11.0409,18.2919
466,2009,11,5,120.61,4.83,24.1904,18.6607,274.5996,89.7472,13.8658,11.3081,18.7653
467,2009,11,6,126.2,5.04,24.229,18.575,275.8258,90.4356,13.8952,12.1284,18.6567
468,2009,11,9,126.67,5.21,25.1167,18.7075,281.5365,92.2738,14.2842,12.4049,19.1145
469,2009,11,10,130.15,5.14,25.3062,18.4424,283.6637,92.9402,14.3136,12.1007,19.4405
470,2009,11,11,129.91,5.32,25.3399,18.6529,285.5656,93.1452,14.5632,12.4417,19.6578
471,2009,11,12,130.53,6.48,25.1828,18.2474,284.2092,92.4642,14.4457,12.4049,19.6888
472,2009,11,13,132.97,6.53,25.4895,18.4892,286.3113,93.0281,14.5485,12.497,19.7432
473,2009,11,16,131.59,6.43,25.7612,18.614,288.4284,93.8922,14.8494,12.6721,20.139
474,2009,11,17,131.25,6.62,25.8074,18.7855,289.034,94.1998,14.9155,12.6537,20.0769
475,2009,11,18,131.29,7.32,25.6777,18.7153,288.6136,93.8483,14.7687,12.4602,19.9837
476,2009,11,19,128.99,7.05,24.9982,18.4658,286.7818,93.4016,14.1668,11.9625,19.3086
477,2009,11,20,129.66,6.95,24.9247,18.2942,285.2653,92.9768,14.1227,11.8888,19.1999
478,2009,11,23,133.0,7.0,25.6677,18.6374,291.4665,93.8849,14.2402,11.9809,19.5103
479,2009,11,24,132.94,6.95,25.4882,18.5126,291.8368,93.6872,14.2328,11.9072,19.619
480,2009,11,25,134.03,7.11,25.456999999999997,18.5126,293.1632,93.2112,14.1961,12.0454,19.7276
481,2009,11,27,131.74,6.85,25.0082,18.2318,290.1702,92.0541,14.0273,11.7874,19.5957
482,2009,11,30,135.91,7.01,24.9234,18.2474,291.7918,92.5301,14.0934,12.0362,19.6268
483,2009,12,1,138.5,7.2,24.5569,18.6529,295.2302,93.6945,14.431,12.2758,20.1312
484,2009,12,2,142.25,7.3,24.4646,18.614,294.04900000000004,93.1599,14.4751,12.6445,20.1467
485,2009,12,3,141.17,8.03,24.4958,18.5828,293.1632,93.4089,14.5852,12.7459,20.5192
486,2009,12,4,137.58,7.86,24.1018,18.8401,292.7978,93.1892,15.0183,13.1421,20.8374
487,2009,12,7,134.21,8.52,23.557,18.8791,293.4184,93.0354,14.9522,14.8287,20.6589
488,2009,12,8,134.11,8.67,23.6717,18.5672,293.8188,92.8596,14.6733,14.1098,20.4339
489,2009,12,9,131.31,8.71,24.6604,18.6062,294.8048,94.024,14.6879,14.4601,20.17
490,2009,12,10,135.38,8.58,24.4896,18.6685,296.0461,94.7198,14.7907,14.202,20.1312
491,2009,12,11,134.15,8.64,24.2702,18.535999999999998,295.5505,94.9688,14.6072,14.0177,19.8984
492,2009,12,14,131.38,8.68,24.5581,18.5906,298.1632,95.1519,14.6659,14.4416,20.1622
493,2009,12,15,130.23,8.82,24.2078,18.3098,296.8669,94.0973,14.5338,14.4232,19.7432
494,2009,12,16,128.36,9.15,24.315,18.2864,299.1792,94.2584,14.2255,15.5844,19.8518
495,2009,12,17,126.91,9.12,23.9198,18.0759,297.2673,93.29899999999999,13.998,15.5107,19.4638
496,2009,12,18,128.48,9.05,24.3649,18.1929,298.5085,93.6725,14.409,15.5015,19.7587
497,2009,12,21,132.79,9.53,24.714000000000002,18.4346,299.6396,94.2144,14.7467,16.0544,20.0536
498,2009,12,22,133.75,9.43,24.9795,18.5204,300.8609,95.1519,14.71,16.4784,19.8984
499,2009,12,23,138.94,9.67,25.1965,18.5438,306.1461,95.2031,14.754000000000001,16.7088,19.65
500,2009,12,24,138.47,9.91,26.0617,18.6841,309.5496,95.6206,14.9228,16.6719,20.0458
501,2009,12,28,139.31,9.83,26.3821,18.7777,311.7467,96.8948,14.9008,16.4046,19.782
502,2009,12,29,139.41,9.75,26.0692,18.7933,310.01,96.5579,14.9742,16.6074,19.6888
503,2009,12,30,136.49,9.72,26.3859,18.8557,311.6767,97.0852,15.1137,17.2064,20.1622
504,2009,12,31,134.52,9.68,26.2724,18.6685,310.3003,95.8622,14.9742,17.2157,20.2243
505,2010,1,4,133.9,9.7,26.6813,19.2534,313.6887,96.9973,15.3266,17.0406,20.1855
506,2010,1,5,134.69,9.71,26.7275,19.1676,312.3073,95.8256,15.3192,17.2894,20.0691
507,2010,1,6,132.25,9.57,26.3023,19.0428,304.4344,95.2031,15.2678,17.4,19.9217
508,2010,1,7,130.0,9.47,26.2537,19.1286,297.3474,94.8736,15.120999999999999,17.059,19.9837
509,2010,1,8,133.52,9.43,26.4282,19.23,301.3113,95.8256,15.2898,17.0959,20.4416
510,2010,1,11,130.31,9.14,26.1951,19.1754,300.8559,94.8223,15.3779,16.8562,20.1778
511,2010,1,12,127.35,8.65,25.8971,18.8713,295.5355,95.5766,15.1284,16.2848,19.3318
512,2010,1,13,129.11,9.15,26.2624,19.2144,293.8388,95.3715,15.3853,16.506,19.4172
513,2010,1,14,127.35,9.0,26.1103,19.4561,295.2202,96.8948,15.767000000000001,16.248,19.1766
514,2010,1,15,127.14,8.84,25.674,19.0273,290.2903,96.5067,15.2678,15.7687,19.0137
515,2010,1,19,127.61,9.01,26.8097,19.3782,294.1041,98.2349,15.4513,16.0637,19.1844
516,2010,1,20,125.78,8.87,26.3971,19.035,290.4955,95.3862,15.4734,15.9991,19.0525
517,2010,1,21,126.62,8.99,25.9408,18.6997,291.7818,94.4708,15.2972,15.7134,18.7653
518,2010,1,22,121.43,7.88,24.6541,17.9121,275.2803,91.9076,14.6145,15.1697,17.9349
519,2010,1,25,120.31,8.07,25.3174,17.9277,270.2703,92.3617,14.9155,15.4277,18.385
520,2010,1,26,119.48,8.09,25.6752,17.8575,271.4815,92.0907,14.6806,14.9393,18.1212
521,2010,1,27,122.75,8.19,25.9171,18.0525,271.3213,92.5154,14.8568,15.3448,18.2609
522,2010,1,28,126.03,7.88,24.8461,17.5612,267.4124,90.626,14.6219,14.8287,17.9801
523,2010,1,29,125.41,7.46,23.9448,17.5222,265.2352,89.6301,14.2402,14.1836,17.551
524,2010,2,1,118.87,7.98,24.2776,17.725,266.7768,91.2998,14.3943,15.2711,17.9801
525,2010,2,2,118.12,7.91,24.4185,17.9511,265.8258,91.9296,14.6145,15.4277,18.1829
526,2010,2,3,119.1,7.81,24.8387,17.9901,270.6807,92.0248,14.5613,15.5568,18.0971
527,2010,2,4,115.94,7.19,23.9435,18.0603,263.6537,90.0768,14.0729,14.6536,17.6212
528,2010,2,5,117.39,7.35,24.3686,18.4814,265.9109,90.4576,14.4059,14.9485,17.9177
529,2010,2,8,116.83,7.42,24.2016,18.3254,267.002,89.6558,14.3171,14.9209,18.0191
530,2010,2,9,118.03,7.54,24.4597,18.6295,268.4885,90.6342,14.5391,14.800999999999998,18.2375
531,2010,2,10,117.36,7.64,24.3263,18.5282,267.4925,90.3399,14.5687,15.0867,18.2843
532,2010,2,11,120.09,7.84,24.7688,18.6607,268.4685,91.0167,14.8424,15.777999999999999,18.5417
533,2010,2,12,119.66,7.87,24.982,18.5282,266.8268,91.2152,15.1162,15.9899,18.7445
534,2010,2,16,117.53,8.06,25.3586,18.7153,270.9209,92.1201,15.3308,16.2848,19.3373
535,2010,2,17,116.31,8.03,25.2526,18.7699,269.3744,92.9293,15.2864,16.4415,19.2749
