,Year,Month,Day,Amazon,AMD,Apple,Cisco,Google,IBM,Intel,Nvidia,TI
2134,2016,6,23,722.0800,5.2100,91.1125,26.1703,714.8700,135.7278,30.2408,47.8555,58.2368
2135,2016,6,24,698.9600,4.8800,88.5527,24.8537,685.2000,128.0743,28.9208,45.1316,55.6976
2136,2016,6,27,691.3600,4.7200,87.2633,24.4597,681.1400,125.3746,28.1599,44.6480,54.3452
2137,2016,6,28,707.9500,5.1200,88.7328,24.8896,691.2600,127.2967,28.5908,45.2994,55.4492
2138,2016,6,29,715.6000,5.1300,89.5008,25.3105,695.1900,129.7081,29.2691,46.0395,56.3508
2139,2016,6,30,715.6200,5.1400,90.6385,25.6956,703.5300,132.6087,30.0666,46.3948,57.6388
2140,2016,7,1,725.6800,5.0700,90.9134,25.7942,710.2500,133.1068,30.0208,46.0494,57.1420
2141,2016,7,5,728.1000,4.9600,90.0602,25.6044,704.8900,132.5214,29.9566,46.7304,56.3508
2142,2016,7,6,737.6100,5.0400,90.5721,25.9568,708.9700,133.1242,30.2224,47.0265,56.1760
2143,2016,7,7,736.5700,5.0200,90.9609,25.9749,707.2600,133.3252,30.4333,48.2502,56.8292
2144,2016,7,8,745.8100,5.1000,91.6624,26.4449,717.7800,134.9502,31.1666,50.1846,58.2092
2145,2016,7,11,753.7800,5.0100,91.9469,26.5985,727.2000,135.7104,31.5149,51.3393,58.3288
2146,2016,7,12,748.2100,5.1400,92.3640,26.7612,732.5100,137.2044,32.0283,52.1091,59.2304
2147,2016,7,13,742.6300,5.0900,91.8426,26.8877,729.4800,138.0606,32.0924,52.0893,59.3776
2148,2016,7,14,741.2000,5.1700,93.6629,26.8968,735.8000,140.0351,32.2666,52.6223,59.6260
2149,2016,7,15,735.4400,5.1400,93.6535,26.9510,735.6300,139.5983,32.1474,52.0104,59.6628
2150,2016,7,18,736.0700,5.5100,94.6490,27.0324,753.2000,139.6682,32.1291,52.2768,59.9756
2151,2016,7,19,739.9500,5.4100,94.6869,27.0414,753.4100,139.4236,32.2208,52.8196,59.7456
2152,2016,7,20,745.7200,5.4100,94.7722,27.6831,757.0800,140.9787,32.7158,53.5105,60.2148
2153,2016,7,21,744.4300,5.2200,94.2697,27.6379,754.4100,140.1837,31.4141,52.5236,59.7180
2154,2016,7,22,744.8600,5.8400,93.5397,27.7554,759.2800,141.5990,31.7716,53.9546,60.2516
2155,2016,7,25,739.6100,6.7000,92.2882,27.8277,757.5200,142.1058,31.7991,54.9514,60.9233
2156,2016,7,26,735.5900,6.9800,91.6530,27.9090,757.6500,141.6427,32.1658,55.8889,65.7073
2157,2016,7,27,736.6700,6.8500,97.6070,27.8006,761.9700,141.3894,31.9274,55.3264,65.5693
2158,2016,7,28,752.6100,6.8200,98.9249,27.5837,765.8400,140.9874,31.8724,55.4448,64.9589
2159,2016,7,29,758.8100,6.8600,98.8017,27.5927,791.3400,140.3322,31.9549,56.3528,64.5149
2160,2016,8,1,767.7400,6.6400,100.5462,27.7735,800.9400,141.0574,31.9458,55.9876,64.6351
2161,2016,8,2,760.5800,6.2600,99.0576,27.6740,800.1200,140.2972,31.6799,55.3067,63.6824
2162,2016,8,3,754.6400,6.3000,100.2996,27.7644,798.9200,140.3758,31.6338,55.4547,63.7102
2163,2016,8,4,760.7700,6.4700,100.9193,27.8367,797.2500,141.1447,31.9386,56.4811,64.3854
2164,2016,8,5,765.9800,6.6100,102.4540,28.0536,806.9300,142.8484,32.3080,57.4384,64.8849
2165,2016,8,8,766.5600,6.6800,103.3024,28.0265,805.2300,142.7955,32.3634,57.9713,64.8756
2166,2016,8,9,768.3100,6.6000,103.7218,27.9633,807.4800,142.5576,32.2526,58.1194,64.9774
2167,2016,8,10,768.5600,6.4900,102.9496,27.8819,808.4900,142.8308,31.8924,57.7443,64.6444
2168,2016,8,11,771.2400,6.5800,102.8829,27.9723,808.2000,144.1086,32.0309,58.9188,64.7461
2169,2016,8,12,772.5600,6.7300,103.1212,27.9000,807.0500,142.7162,31.9293,62.2151,64.5981
2170,2016,8,15,768.4900,6.9500,104.3604,28.1892,805.9600,142.6545,32.2433,62.1559,65.0514
2171,2016,8,16,764.0400,6.7800,104.2651,28.1259,801.1900,141.6147,32.5204,61.7808,64.5796
2172,2016,8,17,764.6300,6.6800,104.1126,27.7644,805.4200,141.3856,32.3449,60.3498,64.5796
2173,2016,8,18,764.4600,7.0400,103.9791,27.5475,802.7500,142.1963,32.2988,61.2874,64.8664
2174,2016,8,19,757.3100,7.6200,104.2461,27.5837,799.6500,141.0331,32.5481,61.4453,64.9958
2175,2016,8,22,759.4800,7.5800,103.4358,27.6831,796.9500,140.9978,32.6590,61.7019,64.7461
2176,2016,8,23,762.4500,7.6700,103.7599,27.9994,796.5900,141.2269,32.6959,62.2012,64.7276
2177,2016,8,24,757.2500,7.4300,102.9782,28.0717,793.6000,140.1606,32.4650,61.2421,64.6536
2178,2016,8,25,759.2200,7.4700,102.5398,28.2796,791.3000,139.7905,32.4096,60.8367,64.5796
2179,2016,8,26,769.0000,7.6700,101.9392,28.3338,793.2200,139.5173,32.5666,61.3311,64.5149
2180,2016,8,29,771.2900,7.5900,101.8248,28.5417,795.8200,140.7510,32.8345,61.2916,64.7276
2181,2016,8,30,767.5800,7.4900,101.0432,28.5055,791.9200,140.4691,32.9730,60.9356,64.1079
2182,2016,8,31,769.1600,7.4000,101.1385,28.4151,789.8500,140.0108,33.1485,60.6489,64.3206
2183,2016,9,1,770.6200,7.3500,101.7390,28.5417,791.4000,140.5925,33.2686,62.4385,64.4686
2184,2016,9,2,772.4400,7.5100,102.6923,28.7676,796.8700,140.6013,33.3240,61.8255,64.4501
2185,2016,9,6,788.8700,7.3400,102.6637,28.8038,808.0200,141.3062,33.7765,62.4088,64.5519
2186,2016,9,7,784.4800,6.8400,103.2928,28.7315,807.9900,142.4431,33.6749,61.4893,64.2744
2187,2016,9,8,784.0600,6.2300,100.5856,28.4423,802.8400,140.1166,33.6565,61.9342,63.8119
2188,2016,9,9,760.1400,5.9000,98.3074,27.8819,788.4800,137.1997,32.7329,58.8494,61.6661
2189,2016,9,12,771.4900,5.9400,100.5094,28.4151,798.8200,139.4909,33.3240,60.0655,62.8407
2190,2016,9,13,761.0100,5.7400,102.9020,28.0717,788.7200,137.3054,32.8899,59.1954,62.3875
2191,2016,9,14,761.0900,6.0400,106.5434,28.0175,790.4600,135.7544,32.8991,59.7195,62.7020
2192,2016,9,15,769.6900,6.0200,110.1656,28.2977,801.2300,137.1732,33.7673,61.9837,64.0247
2193,2016,9,16,778.5200,6.0500,109.5461,27.8729,797.9700,135.5694,34.7925,62.1320,64.1542
2194,2016,9,19,775.1000,6.1600,108.2687,28.0356,795.3900,136.4771,34.3215,62.9526,64.3206
2195,2016,9,20,780.2200,6.1700,108.2592,28.1079,799.7800,136.1069,34.3030,62.3792,63.9877
2196,2016,9,21,789.7400,6.2900,108.2401,28.3428,805.0300,137.0587,34.5893,64.1292,64.3391
2197,2016,9,22,804.7000,6.3700,109.2601,28.6140,815.9500,137.5698,34.6817,64.2874,64.5241
2198,2016,9,23,805.7500,6.5500,107.4394,28.3248,814.9600,136.5740,34.3492,64.2182,63.8027
2199,2016,9,26,799.1600,6.3200,107.6014,28.0807,802.6500,135.6928,33.8504,63.6151,63.2847
2200,2016,9,27,816.1100,6.5400,107.8016,28.4513,810.7300,138.1514,34.3399,65.7903,64.2374
2201,2016,9,28,828.7200,6.5900,108.6214,28.4694,810.0600,139.4909,34.5801,66.0276,64.5056
2202,2016,9,29,829.0500,6.6700,106.9342,28.3700,802.6400,139.3323,34.4693,66.6406,64.5981
2203,2016,9,30,837.3100,6.9100,107.7635,28.6682,804.0600,139.9844,34.8664,67.7480,64.9126
2204,2016,10,3,836.7400,6.9500,107.2583,28.7047,800.3800,138.8917,34.7833,67.6788,64.4316
2205,2016,10,4,834.0300,6.9700,107.7158,28.5680,802.7900,137.8783,34.6724,67.5305,64.3669
2206,2016,10,5,844.3600,6.7800,107.7635,28.7867,801.2300,138.4246,35.0881,67.4612,65.3011
2207,2016,10,6,841.6600,6.9600,108.5642,28.6864,803.0800,138.2484,35.1620,66.5813,65.6341
2208,2016,10,7,839.4300,6.7500,108.7263,28.6773,800.7100,137.1821,35.1897,66.0968,65.5508
2209,2016,10,10,841.7100,6.8400,110.6232,28.6773,814.1700,138.3717,35.1158,66.3440,64.6814
2210,2016,10,11,831.0000,6.5000,110.8615,28.2855,809.5700,136.4066,34.4231,65.3849,63.5992
2211,2016,10,12,834.0900,6.6200,111.8529,27.6476,811.7700,135.9659,34.2938,65.6815,63.3217
2212,2016,10,13,829.2800,6.4900,111.5097,27.4927,804.0800,135.4636,34.1460,64.6137,62.6835
2213,2016,10,14,822.9600,6.7500,112.1293,27.5018,804.6000,136.1069,34.5893,65.2465,63.3495
2214,2016,10,17,812.9500,6.6700,112.0531,27.5382,806.8400,136.3890,34.4415,64.8708,63.2847
2215,2016,10,18,817.6500,6.7300,111.9768,27.7387,821.4900,132.8199,34.8664,65.8595,64.0524
2216,2016,10,19,817.6900,6.7700,111.6432,27.6567,826.8400,133.2958,32.7975,65.7211,64.2744
2217,2016,10,20,810.3200,6.9600,111.5860,27.4836,821.6300,133.5249,32.7236,66.9669,64.5149
2218,2016,10,21,818.9900,6.5200,111.1475,27.4745,824.0600,131.8594,32.4650,66.7790,64.7184
2219,2016,10,24,838.0900,7.0100,112.1484,27.7569,835.7400,132.6878,32.5666,69.9133,66.3000
2220,2016,10,25,835.1800,7.5000,112.7203,27.6476,828.5500,132.9609,32.4188,71.0602,65.8560
2221,2016,10,26,822.5900,7.2900,110.1847,27.8390,822.1000,133.7805,32.2526,71.3470,66.3278
2222,2016,10,27,818.3600,7.1100,109.1266,27.6840,817.3500,135.1376,32.1510,69.8836,65.4213
2223,2016,10,28,776.3200,7.2000,108.4022,27.8754,819.5600,134.4855,32.0863,69.7650,65.4861
2224,2016,10,31,789.8200,7.2300,108.2306,27.9574,809.9000,135.4372,32.2064,70.3582,65.5323
2225,2016,11,1,785.4100,7.0900,106.2764,27.7752,805.4800,134.6441,31.8831,68.2720,64.2282
2226,2016,11,2,765.5600,6.7600,106.3718,27.6932,788.4200,133.9039,31.9570,67.9853,63.6732
2227,2016,11,3,767.0300,6.7000,105.2316,27.6294,782.1900,134.2740,31.5755,67.1943,63.2632
2228,2016,11,4,755.0500,6.5600,104.2831,27.5109,781.1000,134.3268,31.2777,66.8087,62.9837
2229,2016,11,7,784.9300,6.9600,105.7873,28.1944,802.0300,137.2262,32.2827,70.4670,64.2974
2230,2016,11,8,787.7500,7.0000,106.4101,28.2490,811.9800,137.9820,32.3293,70.3582,65.0614
2231,2016,11,9,771.8800,6.9400,106.2376,28.5771,805.5900,137.6618,32.3386,69.1718,65.0242
2232,2016,11,10,742.3800,6.3000,103.2770,28.2490,780.2900,142.4726,32.1059,67.0064,64.4186
2233,2016,11,11,739.0100,6.6900,103.8902,28.5771,771.7500,143.4063,32.2083,86.9788,65.0801
2234,2016,11,14,719.0700,6.7900,101.2841,28.5862,753.2200,140.6852,32.0873,82.6976,65.2385
2235,2016,11,15,743.2400,6.9700,102.6255,28.8869,775.1600,141.0943,32.4875,85.2189,66.1795
2236,2016,11,16,746.4900,7.6700,105.3849,28.7684,779.9800,141.6456,32.4223,90.5976,66.3379
2237,2016,11,17,756.4000,8.4600,105.3466,27.3833,786.1600,142.0991,32.5898,91.3490,67.1578
2238,2016,11,18,760.1600,8.7100,105.4520,27.5018,775.9700,142.6238,32.5247,92.3081,67.6423
2239,2016,11,21,780.0000,8.9400,107.0521,27.3833,784.8000,144.7401,32.5526,91.9324,68.6485
2240,2016,11,22,785.3300,8.6900,107.1191,27.2375,785.0000,144.6512,33.0179,92.5948,69.3194
2241,2016,11,23,780.1200,8.8000,106.5730,27.0735,779.0000,144.0376,32.7573,93.0503,69.0026
2242,2016,11,25,780.3700,8.7700,107.1095,27.4198,780.2300,145.0692,32.9807,93.2385,69.3473
2243,2016,11,28,766.7700,8.8300,106.8988,27.2649,785.7900,146.2963,33.0458,93.1889,69.4405
2244,2016,11,29,762.5200,8.9300,106.7934,27.1829,789.4400,145.4159,32.8597,92.3374,69.3194
2245,2016,11,30,750.5700,8.9100,105.8927,27.1737,775.8800,144.2511,32.2920,91.2976,68.8815
2246,2016,12,1,743.6500,8.3900,104.9058,26.8366,764.3300,142.1169,31.4173,86.7823,65.6018
2247,2016,12,2,740.3400,8.5300,105.2987,26.6543,764.4600,142.2947,31.7895,87.5843,65.8907
2248,2016,12,5,759.3600,8.6800,104.5417,26.9095,778.2200,142.1347,32.0036,90.9808,65.6950
2249,2016,12,6,764.7200,9.4500,105.3466,26.7272,776.1800,142.5882,32.3107,92.4760,66.4963
2250,2016,12,7,770.4200,9.5600,106.3814,27.2922,791.4700,146.5364,33.0365,94.1396,67.2696
2251,2016,12,8,767.3300,10.3400,107.4257,27.2922,795.1700,147.0432,33.2227,92.5651,67.2044
2252,2016,12,9,768.6600,10.3400,109.1791,27.3924,809.4500,148.0747,33.2785,90.9214,67.0739
2253,2016,12,12,760.1200,10.6800,108.5563,27.4927,807.9000,147.1677,33.4739,88.7132,66.8317
2254,2016,12,13,774.3400,10.5400,110.3672,27.8754,815.3400,149.6487,34.2463,90.2777,68.2013
2255,2016,12,14,768.8200,10.5500,110.3672,27.7569,817.8900,149.8443,34.0137,95.5061,67.5491
2256,2016,12,15,761.0000,10.8600,110.9708,27.9119,815.6500,149.4086,34.2370,97.7439,68.4342
2257,2016,12,16,757.7700,10.6600,111.1145,27.8754,809.8400,148.2615,33.7903,99.4273,67.9125
2258,2016,12,19,766.0000,10.9500,111.7565,28.0212,812.5000,148.2170,34.3301,100.6354,68.5461
2259,2016,12,20,771.2200,11.5100,112.0535,27.8481,815.2000,149.0351,34.6279,104.1407,68.9839
2260,2016,12,21,770.6000,11.4700,112.1589,27.7205,812.2000,148.7950,34.4138,104.7942,69.1051
2261,2016,12,22,766.3400,11.6000,111.4211,27.7569,809.6800,148.5549,34.3673,106.0617,69.1330
2262,2016,12,23,760.5900,11.5800,111.6415,27.8207,807.8000,148.2437,34.4045,108.7056,69.3007
2263,2016,12,27,771.4000,12.0700,112.3505,27.9574,809.9300,148.6260,34.4976,116.1718,69.7573
2264,2016,12,28,772.1300,11.5500,111.8715,27.7205,804.5700,147.7813,34.0881,108.1808,68.9933
2265,2016,12,29,765.1500,11.5900,111.8427,27.7569,802.8800,148.1459,34.1160,110.3394,69.0864
2266,2016,12,30,749.8700,11.3400,110.9708,27.5382,792.4500,147.6034,33.7531,105.6953,67.9870
2267,2017,1,3,753.6700,11.4300,111.2870,27.8299,808.0100,148.6705,34.0602,101.0116,68.5554
2268,2017,1,4,757.1800,11.4300,111.1624,27.6644,807.7700,150.5112,33.8834,103.3683,68.4715
2269,2017,1,5,780.4500,11.2400,111.7277,27.7288,813.0200,150.0133,33.8275,100.7443,67.9404
2270,2017,1,6,795.9900,11.3200,112.9733,27.7839,825.2100,150.7513,33.9485,102.0910,69.0864
2271,2017,1,9,796.9200,11.4900,114.0081,27.7379,827.1800,149.0796,34.0695,106.2301,69.2635
2272,2017,1,10,795.9000,11.4400,114.1230,27.9218,826.0100,147.1855,34.0044,105.4280,69.5057
2273,2017,1,11,799.0200,11.2000,114.7363,27.7104,829.8600,149.1685,34.3859,104.1308,70.0647
2274,2017,1,12,813.6400,10.7600,114.2572,27.6093,829.5300,149.3464,34.1626,102.4277,69.7386
2275,2017,1,13,817.1400,10.5800,114.0560,27.6368,830.9400,148.8039,34.2370,102.4177,69.8784
2276,2017,1,17,809.7200,9.8200,114.9758,27.5633,827.4600,149.2930,34.2463,100.1205,69.4032
2277,2017,1,18,807.4800,9.8800,114.9662,27.6001,829.0200,148.3237,34.2091,101.9424,69.3007
2278,2017,1,19,809.0400,9.7700,114.7650,27.5541,824.3700,148.3326,34.0323,104.1308,68.8349
2279,2017,1,20,808.3300,9.7500,114.9758,27.6644,828.1700,151.6583,34.3766,102.9921,69.6455
2280,2017,1,23,817.8800,9.9100,115.0524,27.8207,844.4300,152.0852,34.2184,104.0615,70.5585
2281,2017,1,24,822.4400,10.4400,114.9471,28.1240,849.5300,156.4157,35.0094,106.2796,71.8163
2282,2017,1,25,836.5200,10.3500,116.7771,28.2159,858.4500,158.5410,35.1769,106.7351,73.2139
2283,2017,1,26,839.1500,10.5200,116.8346,28.2526,856.9800,158.8700,34.9536,108.5769,73.8475
2284,2017,1,27,835.7700,10.6700,116.8442,28.4732,845.0300,157.6606,35.3444,110.6761,73.1630
2285,2017,1,30,830.3800,10.6100,116.5376,28.3353,823.8300,156.3268,34.8233,108.9432,73.0411
2286,2017,1,31,823.4800,10.3700,116.2693,28.2342,820.1900,155.1886,34.2649,108.1115,70.8283
2287,2017,2,1,832.3500,12.0600,123.3594,28.0320,815.2400,154.9841,33.9857,112.8348,71.5128
2288,2017,2,2,839.9500,12.2800,123.1487,28.6570,818.2600,155.2420,34.1346,114.2607,71.1565
2289,2017,2,3,810.2000,12.2400,123.6756,28.7857,820.1300,156.3446,34.2284,113.2606,71.7285
2290,2017,2,6,807.6400,13.6300,124.8350,28.7673,821.6200,156.3801,33.9941,116.1619,71.4659
2291,2017,2,7,812.5000,13.2900,126.0230,28.9052,829.2300,158.6922,34.0690,117.9641,71.4284
2292,2017,2,8,819.7100,13.5600,126.5117,28.7397,829.8800,157.8945,34.0972,117.4492,71.2127
2293,2017,2,9,821.3600,13.4200,127.4259,28.9511,830.0600,158.8266,33.2349,115.2410,70.6033
2294,2017,2,10,827.4600,13.5800,127.1372,28.9603,834.8500,160.1441,33.1224,112.5080,70.4720
2295,2017,2,13,836.5300,13.4900,128.2631,29.3831,838.9600,160.7535,33.5536,107.3193,70.8096
2296,2017,2,14,836.3900,13.2600,129.9278,29.6956,840.0300,161.4437,33.6754,107.7154,70.9221
2297,2017,2,15,842.7000,13.3000,130.3993,30.1643,837.3200,162.8329,33.7879,107.9332,70.9502
2298,2017,2,16,844.1400,12.9700,130.2454,30.8812,842.1700,162.6088,34.1253,106.2004,71.4940
2299,2017,2,17,845.0700,13.1300,130.6014,31.0099,846.5500,161.9277,34.1909,106.1806,71.6722
2300,2017,2,21,856.4400,14.0000,131.5445,31.3683,849.2700,161.5602,34.2284,109.9830,72.2723
2301,2017,2,22,855.6100,14.2800,131.9390,31.3316,851.3600,162.3578,33.8066,109.8144,72.4129
2302,2017,2,23,852.1900,14.3200,131.3809,31.2856,851.0000,162.8060,33.9097,99.6321,72.3285
2303,2017,2,24,845.2400,14.1200,131.5060,31.5429,847.8100,162.5371,34.2377,100.5938,72.4223
2304,2017,2,27,848.6400,15.2000,131.7658,31.4878,849.6700,160.7894,34.2190,103.5186,72.3754
2305,2017,2,28,845.0400,14.4600,131.8235,31.4143,844.9300,161.1659,33.9284,100.6137,71.8410
2306,2017,3,1,853.0800,14.9600,134.5179,31.6532,856.7500,163.0749,33.6754,101.9125,73.2755
2307,2017,3,2,848.9100,13.9000,133.7192,31.6073,849.8500,161.8022,33.6567,98.1548,73.2099
2308,2017,3,3,849.8800,13.0300,134.5083,31.5154,849.0800,161.3720,33.6473,97.5897,73.0036
2309,2017,3,6,846.6100,13.0400,134.0849,31.4235,847.2700,161.7484,33.3380,96.8362,73.4256
2310,2017,3,7,846.0200,13.0500,134.2581,31.4327,851.1500,161.6677,33.5536,97.8970,74.1850
2311,2017,3,8,850.5000,13.2200,133.7577,31.2672,853.6400,160.8342,33.3848,97.7186,74.3913
2312,2017,3,9,853.0000,13.3300,133.4498,31.3132,857.8400,158.7997,33.5723,97.6987,74.1944
2313,2017,3,10,852.4600,13.9100,133.8924,31.4878,861.4100,159.3823,33.6567,98.2738,75.3196
2314,2017,3,13,854.5900,14.2800,133.9502,31.3408,864.5800,158.1544,32.9537,100.9805,75.9665
2315,2017,3,14,852.5300,14.1000,133.7481,31.3591,865.9100,157.4911,32.9725,100.9111,76.0322
2316,2017,3,15,852.9700,13.9800,135.1627,31.4694,868.3900,157.5718,32.8975,101.6745,76.7166
2317,2017,3,16,853.4200,13.6500,135.3840,31.4602,870.0000,158.8535,32.9350,102.9238,76.6135
2318,2017,3,17,852.3100,13.4900,134.7104,31.4602,872.3700,157.4284,33.0568,105.1645,77.0729
2319,2017,3,20,856.9700,14.4000,136.1250,31.5062,867.9100,157.4732,33.2068,108.5156,76.5010
2320,2017,3,21,843.2000,13.8200,134.5660,31.1386,850.1400,155.8421,32.8412,105.0058,74.7757
2321,2017,3,22,848.0600,14.1000,136.0864,31.3408,849.8000,156.6487,33.1505,107.1474,75.6571
2322,2017,3,23,847.3800,13.7900,135.6053,31.2121,839.6500,156.6846,33.0568,106.1758,75.6384
2323,2017,3,24,845.6100,13.7000,135.3359,31.3224,835.1400,155.7972,32.9537,106.5525,75.5633
2324,2017,3,27,846.8200,13.7000,135.5668,31.2397,838.5100,155.7435,33.1693,107.3259,75.5071
2325,2017,3,28,856.0000,13.6900,138.3767,31.2672,840.6300,156.4067,33.3661,106.7706,75.5821
2326,2017,3,29,874.3200,13.7100,138.6846,31.0099,849.8700,155.8958,33.3380,106.4236,75.4696
2327,2017,3,30,876.3400,14.0500,138.5018,31.0099,849.4800,155.8241,33.5067,108.4660,75.9853
2328,2017,3,31,886.5400,14.5500,138.2420,31.0650,847.8000,156.0751,33.8066,108.0000,75.5352
2329,2017,4,3,891.5100,14.6400,138.2805,30.8628,856.7500,156.3977,33.8910,107.4547,75.3477
2330,2017,4,4,906.8300,14.1600,139.3101,30.9741,852.5700,156.4156,34.0034,99.9196,75.5727
2331,2017,4,5,909.2800,14.1700,138.5884,30.5940,848.9100,154.9458,33.9472,99.1760,75.0852
2332,2017,4,6,898.2800,13.2700,138.2420,30.6681,845.1000,154.5604,33.7691,99.8998,75.1039
2333,2017,4,7,894.8800,13.5200,137.9340,30.5569,842.1000,154.2825,33.7691,99.4735,75.5071
2334,2017,4,10,907.0400,13.1000,137.7704,30.6032,841.7000,153.4400,33.5536,96.9353,75.1320
2335,2017,4,11,902.3600,13.1000,136.2885,30.5198,839.8800,152.8844,33.4973,97.2823,74.4569
2336,2017,4,12,896.2300,12.7600,136.4521,30.2417,841.4600,152.9561,33.3942,96.4792,73.5850
2337,2017,4,13,884.6700,12.3100,135.7304,30.0563,840.1800,151.9433,33.0381,94.6748,72.9849
2338,2017,4,17,901.9900,12.7900,136.4810,30.2324,855.1300,153.3504,33.2536,98.3829,73.8100
2339,2017,4,18,903.7800,12.9500,135.8747,30.2880,853.9900,152.4094,33.5254,98.4423,74.6445
2340,2017,4,19,899.2000,12.8400,135.3743,30.2695,856.5100,144.9166,33.6567,98.8290,74.4194
2341,2017,4,20,902.0600,13.1100,137.0680,30.4364,860.0800,145.4633,33.9097,100.3955,75.7227
2342,2017,4,21,898.5300,13.0000,136.9044,30.4271,858.9500,143.7425,34.0409,100.8119,74.8320
2343,2017,4,24,907.4100,13.1300,138.2227,30.8536,878.9300,144.0741,34.4439,102.0711,76.0228
2344,2017,4,25,907.6200,13.4900,139.0791,30.9833,888.8400,143.7515,34.5564,103.8458,77.2229
2345,2017,4,26,909.2900,13.4100,138.2612,30.9648,889.1400,143.4557,34.6126,103.1320,76.0509
2346,2017,4,27,918.3800,13.6200,138.3671,31.2893,891.4400,143.6887,35.0813,104.7381,76.2302
2347,2017,4,28,924.9900,13.3000,138.2323,31.5860,924.5200,143.6618,33.8816,103.4096,74.7018
2348,2017,5,1,948.2300,13.6200,141.0518,31.4932,932.8200,142.3623,34.0316,105.7296,74.8056
2349,2017,5,2,946.9400,10.3200,141.9468,31.7436,937.0900,142.5953,34.6501,102.5966,74.7678
2350,2017,5,3,941.0300,10.3900,141.5137,31.7528,948.4500,142.1740,34.9173,103.3600,75.2584
2351,2017,5,4,937.5300,10.1000,141.0037,31.6879,954.7200,142.5505,34.7946,102.9634,74.8150
2352,2017,5,5,934.1500,10.1900,143.3421,31.8826,950.2800,138.9654,34.7663,102.9733,75.1263
2353,2017,5,8,949.0400,10.0400,147.2393,31.7899,958.6900,138.4948,34.5019,101.8926,74.9660
2354,2017,5,9,952.8200,10.1800,148.1824,31.4284,956.7100,137.6622,34.3414,102.0612,74.9565
2355,2017,5,10,948.9500,10.7900,147.4799,31.2800,954.8400,136.8839,34.0014,120.2545,75.9377
2356,2017,5,11,947.6200,11.0700,148.7553,31.1780,955.8900,136.3409,33.6993,125.4200,75.8528
2357,2017,5,12,961.3500,11.2600,150.8328,31.0112,955.1400,136.0875,33.5482,126.7982,76.1264
2358,2017,5,15,957.9700,11.4200,150.4463,31.7343,959.2200,137.1192,33.6426,133.1634,76.9377
2359,2017,5,16,966.0700,12.7500,150.2241,31.7992,964.6100,139.0831,33.8221,135.6420,77.6170
2360,2017,5,17,944.7600,11.2000,145.1802,31.3542,942.1700,136.5943,33.0856,126.6296,74.2301
2361,2017,5,18,958.4900,11.2800,147.3929,29.0921,950.5000,136.4585,33.2555,131.9340,74.7490
2362,2017,5,19,959.8400,11.4100,147.8954,28.9345,954.6500,137.5446,33.4255,134.9810,75.7584
2363,2017,5,22,970.6700,11.0400,148.7940,29.2868,964.0700,138.1419,33.7748,137.8592,75.8245
2364,2017,5,23,971.5400,10.8900,148.6104,29.4444,970.5500,137.5898,33.8598,136.0032,75.1829
2365,2017,5,24,980.3500,10.8900,148.1659,29.1941,977.6100,138.0242,34.1053,137.5317,75.5226
2366,2017,5,25,993.3800,10.9800,148.6780,29.1477,991.8600,138.6487,34.2375,137.2240,76.2207
2367,2017,5,26,995.7800,11.0000,148.4268,29.2033,993.2700,138.0061,34.2375,140.7772,76.5321
2368,2017,5,30,996.7000,11.1200,148.4848,29.3702,996.1700,137.3183,34.1620,143.7845,77.3340
2369,2017,5,31,994.6200,11.1900,147.6055,29.2311,987.0900,138.1328,34.0959,143.2684,77.8246
2370,2017,6,1,995.9500,10.9300,148.0113,29.5000,988.2900,138.1690,34.1053,143.2783,76.8811
2371,2017,6,2,1006.7300,10.9000,150.2047,29.6483,996.1200,137.6079,34.2942,142.5637,77.0132
2372,2017,6,5,1011.3400,11.2400,148.7360,29.4444,1003.8800,137.9337,34.3130,146.9010,77.2585
2373,2017,6,6,1003.0000,12.0300,149.2385,29.2590,996.6800,137.8975,34.1148,146.2360,77.5699
2374,2017,6,7,1010.0700,12.3800,150.1274,29.3053,1001.5000,136.6395,34.2375,148.0026,78.2020
2375,2017,6,8,1010.2700,12.9000,149.7603,29.3053,1004.2800,137.6531,34.4452,158.7416,79.5699
2376,2017,6,9,978.3100,12.2800,143.9530,29.0828,970.1200,139.4632,33.7182,148.4790,76.3245
2377,2017,6,12,964.9100,12.0900,140.5132,28.9716,961.8100,140.4406,33.7371,148.8463,76.4660
2378,2017,6,13,980.7900,11.9600,141.6437,29.3888,970.5000,139.5989,33.8787,150.2655,76.4094
2379,2017,6,14,976.4700,11.7700,140.2619,29.2960,967.9300,139.2007,33.5482,150.5832,75.6264
2380,2017,6,15,964.1700,11.5000,139.4213,29.2775,960.1800,139.5718,33.3405,151.2283,75.5509
2381,2017,6,16,987.7100,11.4400,137.4695,29.3239,958.6200,140.6216,33.2461,150.4839,75.1924
2382,2017,6,19,995.1700,11.9300,141.4021,29.6576,975.2200,140.1329,33.5293,156.1412,76.8151
2383,2017,6,20,992.5900,12.6400,140.1170,29.5278,968.9900,140.2325,32.9156,155.9129,75.0697
2384,2017,6,21,1002.2300,13.9800,140.9480,29.5185,978.5900,139.1826,32.6512,158.2751,75.1641
2385,2017,6,22,1001.3000,14.3800,140.7161,29.5278,976.6200,139.7347,32.4435,157.1833,74.5791
2386,2017,6,23,1003.7400,14.1700,141.3442,29.7503,986.0900,139.4723,32.2830,152.6774,75.0792
